ko_id	kegg_pathway_id	kegg_pathway_name
ko:K05365	path:map00550	Peptidoglycan biosynthesis
ko:K05366	path:map00550	Peptidoglycan biosynthesis
ko:K12552	path:map00550	Peptidoglycan biosynthesis
ko:K12553	path:map00550	Peptidoglycan biosynthesis
ko:K12554	path:map00550	Peptidoglycan biosynthesis
ko:K06153	path:map00550	Peptidoglycan biosynthesis
ko:K12556	path:map00550	Peptidoglycan biosynthesis
ko:K15792	path:map00550	Peptidoglycan biosynthesis
ko:K00075	path:map00550	Peptidoglycan biosynthesis
ko:K00687	path:map00550	Peptidoglycan biosynthesis
ko:K08724	path:map00550	Peptidoglycan biosynthesis
ko:K11693	path:map00550	Peptidoglycan biosynthesis
ko:K11694	path:map00550	Peptidoglycan biosynthesis
ko:K11695	path:map00550	Peptidoglycan biosynthesis
ko:K12551	path:map00550	Peptidoglycan biosynthesis
ko:K07009	path:map00550	Peptidoglycan biosynthesis
ko:K07258	path:map00550	Peptidoglycan biosynthesis
ko:K21465	path:map00550	Peptidoglycan biosynthesis
ko:K25660	path:map00552	Teichoic acid biosynthesis
ko:K00712	path:map00552	Teichoic acid biosynthesis
ko:K25659	path:map00552	Teichoic acid biosynthesis
ko:K02851	path:map00552	Teichoic acid biosynthesis
ko:K03367	path:map00552	Teichoic acid biosynthesis
ko:K25658	path:map00552	Teichoic acid biosynthesis
ko:K25651	path:map00552	Teichoic acid biosynthesis
ko:K25652	path:map00552	Teichoic acid biosynthesis
ko:K25653	path:map00552	Teichoic acid biosynthesis
ko:K25650	path:map00552	Teichoic acid biosynthesis
ko:K25657	path:map00552	Teichoic acid biosynthesis
ko:K07271	path:map00552	Teichoic acid biosynthesis
ko:K09809	path:map00552	Teichoic acid biosynthesis
ko:K25669	path:map00552	Teichoic acid biosynthesis
ko:K25618	path:map00552	Teichoic acid biosynthesis
ko:K01005	path:map00552	Teichoic acid biosynthesis
ko:K19005	path:map00552	Teichoic acid biosynthesis
ko:K19302	path:map00552	Teichoic acid biosynthesis
ko:K21285	path:map00552	Teichoic acid biosynthesis
ko:K03429	path:map00552	Teichoic acid biosynthesis
ko:K03739	path:map00552	Teichoic acid biosynthesis
ko:K03740	path:map00552	Teichoic acid biosynthesis
ko:K05946	path:map00552	Teichoic acid biosynthesis
ko:K06153	path:map00552	Teichoic acid biosynthesis
ko:K24300	path:map00552	Teichoic acid biosynthesis
ko:K25599	path:map00552	Teichoic acid biosynthesis
ko:K25617	path:map00552	Teichoic acid biosynthesis
ko:K13678	path:map00552	Teichoic acid biosynthesis
ko:K25619	path:map00552	Teichoic acid biosynthesis
ko:K25620	path:map00552	Teichoic acid biosynthesis
ko:K25626	path:map00552	Teichoic acid biosynthesis
ko:K25627	path:map00552	Teichoic acid biosynthesis
ko:K21591	path:map00552	Teichoic acid biosynthesis
ko:K21592	path:map00552	Teichoic acid biosynthesis
ko:K22708	path:map00552	Teichoic acid biosynthesis
ko:K22709	path:map00552	Teichoic acid biosynthesis
ko:K22710	path:map00552	Teichoic acid biosynthesis
ko:K14188	path:map00552	Teichoic acid biosynthesis
ko:K18704	path:map00552	Teichoic acid biosynthesis
ko:K19002	path:map00552	Teichoic acid biosynthesis
ko:K25654	path:map00552	Teichoic acid biosynthesis
ko:K11160	path:map00561	Glycerolipid metabolism
ko:K09480	path:map00561	Glycerolipid metabolism
ko:K09881	path:map00561	Glycerolipid metabolism
ko:K13506	path:map00561	Glycerolipid metabolism
ko:K08591	path:map00561	Glycerolipid metabolism
ko:K17900	path:map00561	Glycerolipid metabolism
ko:K18097	path:map00561	Glycerolipid metabolism
ko:K18693	path:map00561	Glycerolipid metabolism
ko:K16816	path:map00561	Glycerolipid metabolism
ko:K07406	path:map00561	Glycerolipid metabolism
ko:K07407	path:map00561	Glycerolipid metabolism
ko:K19003	path:map00561	Glycerolipid metabolism
ko:K11155	path:map00561	Glycerolipid metabolism
ko:K00002	path:map00561	Glycerolipid metabolism
ko:K11529	path:map00561	Glycerolipid metabolism
ko:K12298	path:map00561	Glycerolipid metabolism
ko:K21362	path:map00561	Glycerolipid metabolism
ko:K00005	path:map00561	Glycerolipid metabolism
ko:K00011	path:map00561	Glycerolipid metabolism
ko:K00086	path:map00561	Glycerolipid metabolism
ko:K00128	path:map00561	Glycerolipid metabolism
ko:K13507	path:map00561	Glycerolipid metabolism
ko:K13508	path:map00561	Glycerolipid metabolism
ko:K13509	path:map00561	Glycerolipid metabolism
ko:K13513	path:map00561	Glycerolipid metabolism
ko:K19004	path:map00561	Glycerolipid metabolism
ko:K19005	path:map00561	Glycerolipid metabolism
ko:K19007	path:map00561	Glycerolipid metabolism
ko:K20024	path:map00561	Glycerolipid metabolism
ko:K13677	path:map00561	Glycerolipid metabolism
ko:K13979	path:map00561	Glycerolipid metabolism
ko:K14073	path:map00561	Glycerolipid metabolism
ko:K14074	path:map00561	Glycerolipid metabolism
ko:K14075	path:map00561	Glycerolipid metabolism
ko:K14076	path:map00561	Glycerolipid metabolism
ko:K14085	path:map00561	Glycerolipid metabolism
ko:K14452	path:map00561	Glycerolipid metabolism
ko:K14456	path:map00561	Glycerolipid metabolism
ko:K14457	path:map00561	Glycerolipid metabolism
ko:K14458	path:map00561	Glycerolipid metabolism
ko:K14674	path:map00561	Glycerolipid metabolism
ko:K14675	path:map00561	Glycerolipid metabolism
ko:K15728	path:map00561	Glycerolipid metabolism
ko:K15918	path:map00561	Glycerolipid metabolism
ko:K06118	path:map00561	Glycerolipid metabolism
ko:K06119	path:map00561	Glycerolipid metabolism
ko:K06120	path:map00561	Glycerolipid metabolism
ko:K06121	path:map00561	Glycerolipid metabolism
ko:K06122	path:map00561	Glycerolipid metabolism
ko:K07029	path:map00561	Glycerolipid metabolism
ko:K19002	path:map00561	Glycerolipid metabolism
ko:K00631	path:map00561	Glycerolipid metabolism
ko:K13517	path:map00561	Glycerolipid metabolism
ko:K13519	path:map00561	Glycerolipid metabolism
ko:K13523	path:map00561	Glycerolipid metabolism
ko:K13534	path:map00561	Glycerolipid metabolism
ko:K00863	path:map00561	Glycerolipid metabolism
ko:K22251	path:map00561	Glycerolipid metabolism
ko:K22283	path:map00561	Glycerolipid metabolism
ko:K22284	path:map00561	Glycerolipid metabolism
ko:K22831	path:map00561	Glycerolipid metabolism
ko:K00149	path:map00561	Glycerolipid metabolism
ko:K00629	path:map00561	Glycerolipid metabolism
ko:K00630	path:map00561	Glycerolipid metabolism
ko:K01189	path:map00561	Glycerolipid metabolism
ko:K03429	path:map00561	Glycerolipid metabolism
ko:K03621	path:map00561	Glycerolipid metabolism
ko:K03715	path:map00561	Glycerolipid metabolism
ko:K05878	path:map00561	Glycerolipid metabolism
ko:K05879	path:map00561	Glycerolipid metabolism
ko:K00864	path:map00561	Glycerolipid metabolism
ko:K00865	path:map00561	Glycerolipid metabolism
ko:K00901	path:map00561	Glycerolipid metabolism
ko:K01046	path:map00561	Glycerolipid metabolism
ko:K01054	path:map00561	Glycerolipid metabolism
ko:K01059	path:map00561	Glycerolipid metabolism
ko:K01080	path:map00561	Glycerolipid metabolism
ko:K22920	path:map00561	Glycerolipid metabolism
ko:K23736	path:map00561	Glycerolipid metabolism
ko:K23737	path:map00561	Glycerolipid metabolism
ko:K24189	path:map00561	Glycerolipid metabolism
ko:K25824	path:map00561	Glycerolipid metabolism
ko:K00679	path:map00561	Glycerolipid metabolism
ko:K05881	path:map00561	Glycerolipid metabolism
ko:K06116	path:map00561	Glycerolipid metabolism
ko:K06117	path:map00561	Glycerolipid metabolism
ko:K00635	path:map00561	Glycerolipid metabolism
ko:K00655	path:map00561	Glycerolipid metabolism
ko:K22848	path:map00561	Glycerolipid metabolism
ko:K18851	path:map00561	Glycerolipid metabolism
ko:K22849	path:map00561	Glycerolipid metabolism
ko:K01108	path:map00562	Inositol phosphate metabolism
ko:K22231	path:map00562	Inositol phosphate metabolism
ko:K22232	path:map00562	Inositol phosphate metabolism
ko:K01107	path:map00562	Inositol phosphate metabolism
ko:K22230	path:map00562	Inositol phosphate metabolism
ko:K03084	path:map00562	Inositol phosphate metabolism
ko:K23992	path:map00562	Inositol phosphate metabolism
ko:K21798	path:map00562	Inositol phosphate metabolism
ko:K24222	path:map00562	Inositol phosphate metabolism
ko:K03336	path:map00562	Inositol phosphate metabolism
ko:K01109	path:map00562	Inositol phosphate metabolism
ko:K24221	path:map00562	Inositol phosphate metabolism
ko:K01114	path:map00562	Inositol phosphate metabolism
ko:K01116	path:map00562	Inositol phosphate metabolism
ko:K01765	path:map00562	Inositol phosphate metabolism
ko:K01771	path:map00562	Inositol phosphate metabolism
ko:K22233	path:map00562	Inositol phosphate metabolism
ko:K22913	path:map00562	Inositol phosphate metabolism
ko:K00469	path:map00562	Inositol phosphate metabolism
ko:K00888	path:map00562	Inositol phosphate metabolism
ko:K00889	path:map00562	Inositol phosphate metabolism
ko:K00911	path:map00562	Inositol phosphate metabolism
ko:K00913	path:map00562	Inositol phosphate metabolism
ko:K00914	path:map00562	Inositol phosphate metabolism
ko:K00915	path:map00562	Inositol phosphate metabolism
ko:K00920	path:map00562	Inositol phosphate metabolism
ko:K00921	path:map00562	Inositol phosphate metabolism
ko:K00922	path:map00562	Inositol phosphate metabolism
ko:K00923	path:map00562	Inositol phosphate metabolism
ko:K01803	path:map00562	Inositol phosphate metabolism
ko:K01858	path:map00562	Inositol phosphate metabolism
ko:K01092	path:map00562	Inositol phosphate metabolism
ko:K01093	path:map00562	Inositol phosphate metabolism
ko:K01099	path:map00562	Inositol phosphate metabolism
ko:K01106	path:map00562	Inositol phosphate metabolism
ko:K18649	path:map00562	Inositol phosphate metabolism
ko:K19006	path:map00562	Inositol phosphate metabolism
ko:K19517	path:map00562	Inositol phosphate metabolism
ko:K01110	path:map00562	Inositol phosphate metabolism
ko:K20279	path:map00562	Inositol phosphate metabolism
ko:K21289	path:map00562	Inositol phosphate metabolism
ko:K21302	path:map00562	Inositol phosphate metabolism
ko:K00999	path:map00562	Inositol phosphate metabolism
ko:K01083	path:map00562	Inositol phosphate metabolism
ko:K00010	path:map00562	Inositol phosphate metabolism
ko:K00140	path:map00562	Inositol phosphate metabolism
ko:K05861	path:map00562	Inositol phosphate metabolism
ko:K03103	path:map00562	Inositol phosphate metabolism
ko:K03335	path:map00562	Inositol phosphate metabolism
ko:K07291	path:map00562	Inositol phosphate metabolism
ko:K03337	path:map00562	Inositol phosphate metabolism
ko:K03338	path:map00562	Inositol phosphate metabolism
ko:K03339	path:map00562	Inositol phosphate metabolism
ko:K05857	path:map00562	Inositol phosphate metabolism
ko:K05858	path:map00562	Inositol phosphate metabolism
ko:K21797	path:map00562	Inositol phosphate metabolism
ko:K16043	path:map00562	Inositol phosphate metabolism
ko:K16044	path:map00562	Inositol phosphate metabolism
ko:K16619	path:map00562	Inositol phosphate metabolism
ko:K18081	path:map00562	Inositol phosphate metabolism
ko:K06606	path:map00562	Inositol phosphate metabolism
ko:K07281	path:map00562	Inositol phosphate metabolism
ko:K18086	path:map00562	Inositol phosphate metabolism
ko:K10047	path:map00562	Inositol phosphate metabolism
ko:K10572	path:map00562	Inositol phosphate metabolism
ko:K13711	path:map00562	Inositol phosphate metabolism
ko:K13712	path:map00562	Inositol phosphate metabolism
ko:K15422	path:map00562	Inositol phosphate metabolism
ko:K15909	path:map00562	Inositol phosphate metabolism
ko:K18082	path:map00562	Inositol phosphate metabolism
ko:K18083	path:map00562	Inositol phosphate metabolism
ko:K05859	path:map00562	Inositol phosphate metabolism
ko:K05860	path:map00562	Inositol phosphate metabolism
ko:K19786	path:map00562	Inositol phosphate metabolism
ko:K19801	path:map00562	Inositol phosphate metabolism
ko:K20278	path:map00562	Inositol phosphate metabolism
ko:K03860	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05289	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K03861	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K01127	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K23362	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K03859	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05294	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05310	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K07541	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K07542	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05285	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05286	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05287	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05288	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05293	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K03434	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K03857	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K03858	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05283	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K08098	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K09658	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K11001	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K11002	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05290	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05291	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05292	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K05284	path:map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
ko:K14674	path:map00564	Glycerophospholipid metabolism
ko:K16619	path:map00564	Glycerophospholipid metabolism
ko:K15728	path:map00564	Glycerophospholipid metabolism
ko:K00006	path:map00564	Glycerophospholipid metabolism
ko:K03735	path:map00564	Glycerophospholipid metabolism
ko:K14676	path:map00564	Glycerophospholipid metabolism
ko:K04019	path:map00564	Glycerophospholipid metabolism
ko:K05929	path:map00564	Glycerophospholipid metabolism
ko:K16342	path:map00564	Glycerophospholipid metabolism
ko:K03736	path:map00564	Glycerophospholipid metabolism
ko:K16343	path:map00564	Glycerophospholipid metabolism
ko:K16368	path:map00564	Glycerophospholipid metabolism
ko:K16369	path:map00564	Glycerophospholipid metabolism
ko:K01115	path:map00564	Glycerophospholipid metabolism
ko:K01126	path:map00564	Glycerophospholipid metabolism
ko:K01517	path:map00564	Glycerophospholipid metabolism
ko:K01521	path:map00564	Glycerophospholipid metabolism
ko:K01613	path:map00564	Glycerophospholipid metabolism
ko:K14156	path:map00564	Glycerophospholipid metabolism
ko:K14286	path:map00564	Glycerophospholipid metabolism
ko:K14621	path:map00564	Glycerophospholipid metabolism
ko:K05939	path:map00564	Glycerophospholipid metabolism
ko:K06123	path:map00564	Glycerophospholipid metabolism
ko:K00550	path:map00564	Glycerophospholipid metabolism
ko:K00551	path:map00564	Glycerophospholipid metabolism
ko:K00570	path:map00564	Glycerophospholipid metabolism
ko:K00623	path:map00564	Glycerophospholipid metabolism
ko:K00629	path:map00564	Glycerophospholipid metabolism
ko:K00630	path:map00564	Glycerophospholipid metabolism
ko:K16817	path:map00564	Glycerophospholipid metabolism
ko:K16818	path:map00564	Glycerophospholipid metabolism
ko:K16860	path:map00564	Glycerophospholipid metabolism
ko:K17103	path:map00564	Glycerophospholipid metabolism
ko:K17104	path:map00564	Glycerophospholipid metabolism
ko:K00112	path:map00564	Glycerophospholipid metabolism
ko:K00113	path:map00564	Glycerophospholipid metabolism
ko:K00980	path:map00564	Glycerophospholipid metabolism
ko:K00981	path:map00564	Glycerophospholipid metabolism
ko:K00993	path:map00564	Glycerophospholipid metabolism
ko:K00994	path:map00564	Glycerophospholipid metabolism
ko:K00995	path:map00564	Glycerophospholipid metabolism
ko:K00998	path:map00564	Glycerophospholipid metabolism
ko:K00999	path:map00564	Glycerophospholipid metabolism
ko:K01004	path:map00564	Glycerophospholipid metabolism
ko:K01047	path:map00564	Glycerophospholipid metabolism
ko:K01048	path:map00564	Glycerophospholipid metabolism
ko:K01049	path:map00564	Glycerophospholipid metabolism
ko:K01058	path:map00564	Glycerophospholipid metabolism
